2026-01-05,000001,45.89,52.96,523,50.59,49.14,4400
2026-01-05,000333,46.85,48.89,540,45.85,48.92,4720
2026-01-05,000858,40.97,53.63,537,45.21,50.89,4720
2026-01-05,600036,51.94,46.40,541,47.57,49.18,4711
2026-01-05,600519,42.13,55.81,534,49.95,48.48,4641
2026-01-05,600900,51.02,47.50,541,55.10,44.23,4719
2026-01-05,601012,50.83,48.80,541,53.93,45.24,4728
2026-01-05,601318,43.62,50.46,541,51.31,44.39,4744
2026-01-06,000001,42.78,57.04,540,53.84,45.84,4625
2026-01-06,000333,48.52,47.96,540,46.58,48.27,4723
2026-01-06,000858,46.08,50.75,536,47.87,47.68,4673
2026-01-06,600036,40.85,55.64,541,44.12,51.83,4737
2026-01-06,600519,50.20,49.40,502,51.24,48.17,4372
2026-01-06,600900,59.44,40.00,540,60.21,38.95,4680
2026-01-06,601012,44.73,54.34,541,49.17,49.31,4743
2026-01-06,601318,43.44,51.02,541,46.49,48.56,4743
2026-01-07,000001,35.07,62.31,536,35.88,63.06,4426
2026-01-07,000333,43.15,50.74,540,44.50,50.79,4708
2026-01-07,000858,38.40,57.14,539,44.21,50.98,4598
2026-01-07,600036,52.13,45.45,539,43.66,54.03,4723
2026-01-07,600519,43.79,54.44,507,47.93,51.43,4062
2026-01-07,600900,62.22,37.22,540,51.34,48.10,4690
2026-01-07,601012,38.45,60.81,541,43.47,55.63,4744
2026-01-07,601318,46.77,49.72,541,45.23,50.65,4742
2026-01-08,000001,47.10,51.78,535,48.82,50.78,4523
2026-01-08,000333,46.28,51.12,538,43.03,53.58,4666
2026-01-08,000858,51.79,45.39,531,47.50,49.37,4602
2026-01-08,600036,57.86,40.67,541,53.66,44.48,4741
2026-01-08,600519,56.85,40.90,489,48.67,50.05,4272
2026-01-08,600900,65.11,34.33,536,60.60,39.04,4629
2026-01-08,601012,46.40,53.23,541,47.34,51.54,4736
2026-01-08,601318,51.39,45.84,541,45.76,50.30,4742
2026-01-09,000001,52.58,44.36,523,54.29,44.89,4529
2026-01-09,000333,57.22,37.96,540,49.46,46.89,4685
2026-01-09,000858,57.25,36.80,538,51.04,44.00,4598
2026-01-09,600036,56.01,41.40,541,50.53,45.74,4742
2026-01-09,600519,53.78,46.22,489,54.35,45.00,3987
2026-01-09,600900,56.40,43.04,539,56.20,43.18,4699
2026-01-09,601012,58.96,40.67,541,54.76,43.91,4744
2026-01-09,601318,46.58,48.98,541,47.60,49.41,4744
2026-01-12,000001,45.94,53.12,529,57.71,41.61,4571
2026-01-12,000333,44.55,52.13,541,46.98,48.61,4738
2026-01-12,000858,42.14,51.94,541,46.14,49.15,4688
2026-01-12,600036,51.76,46.21,541,55.26,42.25,4727
2026-01-12,600519,38.72,60.28,501,48.05,51.28,4189
2026-01-12,600900,52.41,46.67,540,55.12,43.94,4706
2026-01-12,601012,50.83,48.61,541,51.52,47.15,4744
2026-01-12,601318,43.99,51.57,541,46.94,49.56,4744
2026-01-13,000001,53.17,46.27,536,37.02,62.78,4562
2026-01-13,000333,46.31,49.45,542,43.96,53.02,4738
2026-01-13,000858,42.75,54.28,538,41.54,53.33,4637
2026-01-13,600036,60.93,33.89,540,54.53,41.47,4731
2026-01-13,600519,54.12,45.07,497,46.39,52.50,4223
2026-01-13,600900,59.48,40.15,538,55.38,43.85,4686
2026-01-13,601012,49.54,49.54,541,49.60,48.55,4744
2026-01-13,601318,44.92,52.31,541,46.14,49.85,4744
2026-01-14,000001,47.22,52.22,540,52.97,46.75,4616
2026-01-14,000333,41.88,53.87,542,44.00,52.12,4741
2026-01-14,000858,51.48,41.67,540,46.75,47.85,4708
2026-01-14,600036,59.89,38.45,541,53.48,43.33,4738
2026-01-14,600519,49.06,50.00,534,51.43,47.70,4453
2026-01-14,600900,64.70,34.75,541,59.75,39.67,4731
2026-01-14,601012,43.62,54.53,541,45.22,53.41,4744
2026-01-14,601318,43.07,54.53,541,47.50,48.98,4741
2026-01-15,000001,38.08,61.92,541,40.52,59.31,4534
2026-01-15,000333,33.83,61.34,538,40.66,56.14,4717
2026-01-15,000858,44.61,50.00,538,44.16,51.07,4674
2026-01-15,600036,55.45,42.51,541,58.48,38.65,4740
2026-01-15,600519,36.72,60.74,512,43.49,54.99,4355
2026-01-15,600900,47.87,50.46,541,56.77,42.28,4735
2026-01-15,601012,44.18,55.08,541,50.36,48.21,4738
2026-01-15,601318,40.85,53.42,541,46.13,49.65,4743
2026-01-16,000001,52.41,47.59,540,45.31,54.43,4608
2026-01-16,000333,43.33,50.19,540,40.59,54.68,4720
2026-01-16,000858,45.93,50.37,540,43.56,52.41,4711
2026-01-16,600036,52.50,43.99,541,52.45,44.52,4742
2026-01-16,600519,45.51,53.56,534,48.24,50.94,4621
2026-01-16,600900,53.05,46.95,541,57.04,41.19,4742
2026-01-16,601012,41.77,56.93,541,46.88,51.56,4740
2026-01-16,601318,50.46,43.62,541,45.04,50.86,4740
2026-01-19,000001,33.40,66.04,536,37.52,62.21,4581
2026-01-19,000333,40.78,56.24,537,41.33,55.46,4663
2026-01-19,000858,48.89,47.78,540,46.59,50.27,4711
2026-01-19,600036,58.78,37.34,541,56.83,39.76,4739
2026-01-19,600519,46.50,50.19,514,45.79,52.76,4418
2026-01-19,600900,64.75,34.51,539,55.76,42.50,4711
2026-01-19,601012,54.90,44.92,541,46.39,51.88,4736
2026-01-19,601318,49.72,46.03,541,49.74,45.44,4743
2026-01-20,000001,61.60,36.65,513,45.91,53.31,4470
2026-01-20,000333,49.91,46.58,541,41.30,54.82,4739
2026-01-20,000858,47.86,46.18,537,42.14,53.58,4653
2026-01-20,600036,52.68,43.25,541,44.67,51.70,4741
2026-01-20,600519,47.95,49.51,511,43.85,54.62,4385
2026-01-20,600900,59.63,39.26,540,52.58,46.34,4730
2026-01-20,601012,57.86,42.14,541,56.95,41.70,4743
2026-01-20,601318,44.36,49.91,541,44.04,51.36,4743
2026-01-21,000001,29.26,69.26,540,37.12,62.41,4432
2026-01-21,000333,46.13,49.08,542,41.72,54.99,4708
2026-01-21,000858,44.28,50.92,542,43.87,51.73,4719
2026-01-21,600036,50.65,46.40,541,50.07,47.60,4729
2026-01-21,600519,41.00,56.96,539,44.92,52.90,4624
2026-01-21,600900,48.98,51.02,541,46.18,52.63,4716
2026-01-21,601012,43.25,55.82,541,47.27,51.84,4743
2026-01-21,601318,45.84,48.43,541,45.87,49.49,4742
2026-01-22,000001,32.71,64.68,538,46.03,53.31,4395
2026-01-22,000333,48.34,48.52,542,42.22,54.52,4675
2026-01-22,000858,40.41,54.24,542,42.19,53.53,4655
2026-01-22,600036,43.99,51.20,541,52.69,43.74,4739
2026-01-22,600519,36.67,61.85,540,42.31,56.01,4585
2026-01-22,600900,45.00,50.93,540,51.51,46.05,4727
2026-01-22,601012,36.97,63.03,541,46.46,52.10,4729
2026-01-22,601318,42.14,52.31,541,40.89,54.05,4744
2026-01-23,000001,40.30,59.15,541,42.49,57.33,4500
2026-01-23,000333,44.16,52.32,539,45.75,51.40,4658
2026-01-23,000858,42.49,51.39,539,44.86,51.57,4650
2026-01-23,600036,45.84,49.35,541,52.25,44.44,4741
2026-01-23,600519,35.32,63.38,538,42.61,56.32,4544
2026-01-23,600900,47.87,51.39,541,55.43,43.47,4741
2026-01-23,601012,0.00,100.00,541,22.39,76.64,4744
2026-01-23,601318,39.00,57.30,541,45.43,51.04,4741
2026-01-26,000001,30.74,66.79,527,39.84,58.63,4513
2026-01-26,000333,41.30,54.81,540,38.75,57.33,4718
2026-01-26,000858,42.70,53.23,541,44.08,52.09,4707
2026-01-26,600036,51.94,42.88,541,49.65,46.51,4743
2026-01-26,600519,37.20,61.50,535,45.11,54.00,4633
2026-01-26,600900,45.74,49.81,540,51.20,45.25,4723
2026-01-26,601012,51.02,47.69,541,49.70,48.10,4744
2026-01-26,601318,38.82,58.23,541,46.16,50.30,4744
2026-01-27,000001,35.30,60.07,541,54.20,44.95,4389
2026-01-27,000333,39.85,54.61,542,47.70,47.87,4623
2026-01-27,000858,39.48,54.98,542,47.55,48.55,4700
2026-01-27,600036,36.97,58.78,541,48.42,49.51,4732
2026-01-27,600519,32.72,65.43,541,48.18,50.23,4483
2026-01-27,600900,38.82,59.70,541,55.08,43.95,4719
2026-01-27,601012,44.55,53.79,541,48.61,48.80,4744
2026-01-27,601318,47.87,46.95,541,48.24,47.52,4743
2026-01-28,000001,46.18,51.40,537,36.88,61.88,4593
2026-01-28,000333,37.78,59.26,540,38.41,57.93,4718
2026-01-28,000858,40.11,55.27,541,38.48,57.18,4727
2026-01-28,600036,43.81,51.76,541,45.31,50.11,4736
2026-01-28,600519,38.04,60.83,531,42.53,55.87,4625
2026-01-28,600900,50.46,46.95,541,48.62,48.60,4743
2026-01-28,601012,43.07,55.45,541,46.42,51.62,4744
2026-01-28,601318,42.51,52.13,541,42.77,53.33,4744
2026-01-29,000001,45.00,54.26,540,51.90,47.23,4669
2026-01-29,000333,44.28,51.85,542,43.55,52.23,4733
2026-01-29,000858,32.10,65.87,542,49.72,46.51,4743
2026-01-29,600036,42.70,52.68,541,45.95,50.72,4738
2026-01-29,600519,50.37,48.33,540,53.56,45.09,4735
2026-01-29,600900,57.86,41.22,541,53.58,44.77,4744
2026-01-29,601012,49.91,49.54,541,51.01,46.71,4744
2026-01-29,601318,50.28,46.58,541,49.39,47.26,4744
2026-01-30,000001,51.97,45.97,533,56.64,42.92,4571
2026-01-30,000333,41.85,55.00,540,43.72,52.21,4735
2026-01-30,000858,44.83,51.85,542,45.48,50.66,4741
2026-01-30,600036,45.84,48.24,541,43.62,51.38,4743
2026-01-30,600519,43.47,55.04,536,46.81,51.91,4666
2026-01-30,600900,52.68,46.95,541,50.90,47.31,4741
2026-01-30,601012,52.13,47.13,541,53.52,44.41,4744
2026-01-30,601318,49.54,46.95,541,46.51,49.34,4743
2026-02-02,000001,48.79,49.91,535,44.71,54.95,4531
2026-02-02,000333,45.02,50.74,542,49.21,46.37,4727
2026-02-02,000858,36.16,60.52,542,44.83,51.51,4733
2026-02-02,600036,42.30,52.13,539,48.91,47.25,4739
2026-02-02,600519,47.18,52.26,532,47.66,51.62,4622
2026-02-02,600900,53.42,42.14,541,51.70,46.51,4737
2026-02-02,601012,56.01,43.25,541,52.77,45.39,4741
2026-02-02,601318,46.40,48.98,541,46.48,49.49,4742
2026-02-03,000001,56.05,43.75,512,58.83,37.58,4319
2026-02-03,000333,49.72,44.90,539,46.75,49.02,4714
2026-02-03,000858,55.64,40.67,541,46.19,50.48,4717
2026-02-03,600036,55.29,40.82,539,52.32,44.28,4706
2026-02-03,600519,53.06,44.34,539,55.33,43.85,4659
2026-02-03,600900,56.96,42.67,539,54.86,43.72,4716
2026-02-03,601012,39.93,59.52,541,45.97,52.40,4744
2026-02-03,601318,39.74,55.45,541,43.89,51.52,4744
2026-02-04,000001,49.04,50.57,522,48.58,51.21,4286
2026-02-04,000333,37.64,59.41,542,43.22,53.40,4667
2026-02-04,000858,44.65,51.66,542,47.79,48.37,4716
2026-02-04,600036,46.85,52.22,540,46.04,51.97,4705
2026-02-04,600519,43.62,55.45,541,50.29,49.09,4695
2026-02-04,600900,56.56,41.22,541,51.53,47.23,4673
2026-02-04,601012,43.62,55.08,541,48.25,48.82,4742
2026-02-04,601318,53.05,42.88,541,45.92,50.63,4717
2026-02-05,000001,62.69,37.31,536,51.91,47.84,4365
2026-02-05,000333,51.20,45.47,541,45.14,50.65,4725
2026-02-05,000858,48.43,46.58,541,48.50,47.59,4715
2026-02-05,600036,41.04,52.87,541,46.48,50.89,4742
2026-02-05,600519,58.55,40.33,538,53.25,45.72,4676
2026-02-05,600900,57.30,39.93,541,51.02,47.65,4716
2026-02-05,601012,52.78,45.56,540,55.71,42.75,4741
2026-02-05,601318,42.33,53.05,541,46.74,48.56,4741
2026-02-06,000001,47.76,46.94,490,48.22,50.21,4129
2026-02-06,000333,52.58,42.62,542,43.88,50.81,4686
2026-02-06,000858,46.30,47.96,540,47.14,49.02,4688
2026-02-06,600036,45.37,50.93,540,42.82,53.48,4673
2026-02-06,600519,48.70,50.00,538,49.52,49.67,4614
2026-02-06,600900,56.59,42.12,539,55.29,43.58,4681
2026-02-06,601012,45.10,53.79,541,50.57,47.39,4742
2026-02-06,601318,54.63,40.19,540,48.19,47.83,4729
2026-02-09,000001,48.26,51.12,489,46.82,52.96,4052
2026-02-09,000333,49.81,43.70,540,48.07,47.78,4720
2026-02-09,000858,41.15,54.38,537,45.79,50.92,4656
2026-02-09,600036,50.00,48.70,538,48.16,49.44,4701
2026-02-09,600519,51.46,47.77,515,51.57,47.46,4477
2026-02-09,600900,50.28,48.61,541,50.93,48.23,4673
2026-02-09,601012,46.40,53.05,541,48.33,50.15,4744
2026-02-09,601318,52.41,42.04,540,50.54,44.94,4729
2026-02-10,000001,46.04,52.50,480,45.90,53.50,4004
2026-02-10,000333,48.79,47.30,537,45.43,50.79,4678
2026-02-10,000858,48.97,47.47,533,46.37,49.66,4619
2026-02-10,600036,52.42,45.54,538,47.56,50.70,4596
2026-02-10,600519,52.86,45.23,524,45.24,53.84,4279
2026-02-10,600900,61.01,38.43,536,47.31,51.41,4608
2026-02-10,601012,59.52,40.48,541,53.39,45.77,4741
2026-02-10,601318,39.74,57.12,541,39.40,56.08,4718
2026-02-11,000001,53.16,46.62,474,48.84,51.06,3952
2026-02-11,000333,53.43,41.56,539,47.40,49.33,4620
2026-02-11,000858,44.30,51.96,535,46.12,50.27,4490
2026-02-11,600036,49.91,49.17,539,53.08,44.37,4636
2026-02-11,600519,46.17,52.62,496,49.50,49.74,4190
2026-02-11,600900,54.55,44.16,539,52.31,46.97,4582
2026-02-11,601012,62.85,36.78,541,54.97,44.14,4737
2026-02-11,601318,48.88,48.14,538,45.46,50.36,4668
2026-02-12,000001,34.25,64.37,508,45.73,52.46,3997
2026-02-12,000333,50.56,46.43,532,50.38,45.71,4581
2026-02-12,000858,44.53,50.83,539,45.35,50.82,4662
2026-02-12,600036,46.38,50.83,539,43.94,52.91,4702
2026-02-12,600519,48.58,50.85,527,44.33,55.08,4446
2026-02-12,600900,54.53,43.81,541,56.52,42.46,4713
2026-02-12,601012,46.95,52.87,541,54.06,45.07,4737
2026-02-12,601318,48.70,45.56,540,46.50,49.55,4733
2026-02-13,000001,46.32,51.94,516,45.43,54.16,4147
2026-02-13,000333,40.37,53.70,540,45.14,49.89,4648
2026-02-13,000858,37.64,57.75,542,36.53,60.98,4695
2026-02-13,600036,56.38,41.96,541,55.70,41.60,4675
2026-02-13,600519,52.16,47.28,533,51.26,48.02,4352
2026-02-13,600900,54.44,42.96,540,53.60,45.46,4672
2026-02-13,601012,56.93,42.14,541,56.40,43.11,4732
2026-02-13,601318,49.91,46.77,541,53.36,43.26,4736
2026-02-24,000001,43.44,55.94,488,54.30,45.45,4046
2026-02-24,000333,54.39,43.18,535,51.83,45.78,4607
2026-02-24,000858,50.93,45.00,540,50.80,45.69,4563
2026-02-24,600036,47.50,50.46,539,47.74,49.35,4671
2026-02-24,600519,53.86,45.54,505,48.78,50.14,4360
2026-02-24,600900,54.95,43.36,535,57.12,42.32,4681
2026-02-24,601012,54.53,45.29,541,52.78,46.37,4714
2026-02-24,601318,50.37,47.78,540,48.13,48.15,4731
2026-02-25,000001,60.19,39.42,520,57.78,41.87,4261
2026-02-25,000333,46.88,50.47,529,50.60,46.69,4571
2026-02-25,000858,47.49,46.93,537,51.28,44.81,4657
2026-02-25,600036,58.58,39.18,536,47.76,48.83,4665
2026-02-25,600519,48.25,50.51,487,51.38,48.04,4282
2026-02-25,600900,65.25,33.64,541,57.75,41.06,4717
2026-02-25,601012,59.52,40.30,541,50.72,48.61,4738
2026-02-25,601318,48.15,47.78,540,49.32,46.30,4726
2026-02-26,000001,46.02,53.98,502,47.69,52.09,4022
2026-02-26,000333,53.23,42.14,541,49.16,46.85,4636
2026-02-26,000858,54.38,40.04,537,49.34,46.55,4649
2026-02-26,600036,46.55,51.21,537,51.65,46.60,4693
2026-02-26,600519,42.48,57.31,499,45.14,54.25,4293
2026-02-26,600900,59.81,39.81,540,59.16,40.37,4694
2026-02-26,601012,57.67,41.22,541,53.81,45.62,4730
2026-02-26,601318,58.04,38.45,541,53.68,42.78,4743
2026-02-27,000001,59.33,38.69,504,48.93,50.35,4004
2026-02-27,000333,54.29,42.91,536,45.48,51.68,4613
2026-02-27,000858,43.86,51.98,529,43.71,52.73,4468
2026-02-27,600036,40.41,55.87,537,42.97,55.30,4631
2026-02-27,600519,51.17,47.07,512,53.04,45.64,4216
2026-02-27,600900,61.04,38.22,539,59.42,39.65,4694
2026-02-27,601012,53.79,46.21,541,49.69,49.61,4721
2026-02-27,601318,43.15,48.33,540,45.79,49.41,4728
2026-03-02,000001,35.17,63.69,526,40.75,58.93,4456
2026-03-02,000333,48.51,47.96,538,48.02,47.72,4700
2026-03-02,000858,47.97,48.15,542,46.15,49.27,4650
2026-03-02,600036,43.81,52.13,541,46.63,50.83,4714
2026-03-02,600519,49.42,49.42,520,45.77,53.23,4212
2026-03-02,600900,61.00,38.26,541,53.88,44.83,4740
2026-03-02,601012,48.06,51.39,541,50.78,47.65,4730
2026-03-02,601318,51.94,46.21,541,45.79,51.55,4743
2026-03-03,000001,63.40,35.66,530,45.38,54.31,4535
2026-03-03,000333,50.46,46.03,541,41.22,54.13,4726
2026-03-03,000858,50.28,44.73,541,47.67,47.56,4712
2026-03-03,600036,51.76,46.40,541,43.57,54.43,4742
2026-03-03,600519,58.49,40.38,530,51.53,47.59,4465
2026-03-03,600900,48.43,48.98,541,48.36,50.13,4744
2026-03-03,601012,56.19,42.70,541,51.43,47.19,4740
2026-03-03,601318,47.13,47.32,541,46.18,49.14,4744
2026-03-04,000001,46.85,52.36,508,55.03,44.68,4427
2026-03-04,000333,59.44,37.04,540,51.21,44.13,4702
2026-03-04,000858,51.95,43.60,539,51.66,44.48,4692
2026-03-04,600036,43.81,52.31,541,48.04,48.08,4736
2026-03-04,600519,55.83,43.79,523,50.07,48.66,4402
2026-03-04,600900,50.09,47.50,541,49.10,48.79,4741
2026-03-04,601012,56.56,43.07,541,55.65,42.81,4742
2026-03-04,601318,52.96,41.11,540,48.35,46.90,4740
2026-03-05,000001,59.65,40.16,513,44.27,55.54,4091
2026-03-05,000333,59.14,37.31,536,46.96,49.35,4612
2026-03-05,000858,51.82,45.12,523,48.87,47.61,4459
2026-03-05,600036,47.32,51.39,541,42.73,55.64,4702
2026-03-05,600519,51.59,46.61,502,48.54,50.56,4112
2026-03-05,600900,53.60,46.03,541,50.26,48.81,4739
2026-03-05,601012,54.34,44.92,541,50.57,48.20,4722
2026-03-05,601318,50.93,46.30,540,48.69,48.22,4689
2026-03-06,000001,53.59,46.21,515,58.55,41.25,3867
2026-03-06,000333,46.31,52.17,529,52.18,44.21,4580
2026-03-06,000858,47.55,48.11,530,51.07,45.10,4521
